UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
449908,42394,58104,74.01,3,14711,45,82,1/1/1997,Salaried,20-08-18,1,1491,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
538107,51303,65687,79.16,3,14711,45,82,10/5/1990,Salaried,26-09-18,1,1491,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
499188,43439,61365,74.15,3,14711,45,79,11/2/1993,Salaried,11/9/2018,1,1491,1,1,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1834,0,0,1,0yrs 6mon,0yrs 6mon,0,0
438756,18619,52072,38.41,3,14711,45,82,1/1/1995,Salaried,14-08-18,1,1491,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,1,1,1,8310,15000,15000,4346,433,0,1,1yrs 1mon,2yrs 7mon,0,0
516166,50303,61365,84.74,3,14711,45,4,2/5/1972,Salaried,18-09-18,1,1491,1,1,1,0,0,0,728,D-Very Low Risk,17,4,0,265309,314853,314853,2,0,0,0,0,0,14900,0,3,0,1yrs 1mon,6yrs 7mon,0,0
577557,51303,64930,80.09,3,14711,45,77,1/8/1987,Salaried,14-10-18,1,1491,1,1,0,0,0,0,708,D-Very Low Risk,5,3,0,19110,50880,50880,0,0,0,0,0,0,2458,0,2,0,0yrs 5mon,0yrs 8mon,0,0
418190,44349,56648,81.2,3,14711,45,14,26-12-79,Self employed,1/8/2018,1,1491,1,1,1,0,0,0,683,E-Low Risk,26,9,0,130808,301865,316231,8,1,1,0,70000,0,11844,0,3,0,2yrs 0mon,6yrs 11mon,1,0
616296,44394,62712,71.76,3,14711,45,81,3/3/1995,Salaried,25-10-18,1,1491,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
428322,43394,58104,77.45,3,14711,45,40,1/1/1995,Self employed,8/8/2018,1,1491,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
642239,47349,57795,84.78,3,14711,45,81,2/5/1976,Self employed,30-10-18,1,1491,1,1,0,1,0,0,763,B-Very Low Risk,1,1,0,0,11999,11999,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,1,0
423847,43394,58104,77.45,3,14711,45,81,10/1/1967,Salaried,6/8/2018,1,1491,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
515070,50303,61365,84.74,3,14711,45,81,5/5/1990,Self employed,18-09-18,1,1491,1,1,1,0,0,0,763,B-Very Low Risk,2,1,0,1479,8889,8889,2,0,0,0,0,0,2968,160569,1,0,0yrs 6mon,0yrs 8mon,1,0
571406,40394,77311,54.33,42,23132,45,5351,13-01-95,Self employed,12/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
564021,63213,81933,79.33,42,23132,45,5342,24-06-97,,8/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
467639,40394,62305,67.41,42,23132,45,5348,25-05-90,Self employed,28-08-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
423459,44349,67911,67.74,42,23132,45,5348,30-12-69,Self employed,6/8/2018,3,811,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
624995,55013,77992,73.08,42,23212,86,5348,9/8/1983,Self employed,26-10-18,3,811,1,1,0,0,0,0,583,I-Medium Risk,2,1,1,36349,50000,50000,0,0,0,0,0,0,2623,0,0,0,1yrs 8mon,2yrs 0mon,0,1
564712,72817,101414,73.95,42,12534,49,5348,1/1/1985,Salaried,9/10/2018,3,811,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
615634,55259,77311,73.73,42,23132,45,5347,28-11-75,Self employed,24-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
542985,47145,66571,73.61,42,12534,49,5348,10/6/1990,Self employed,27-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550012,70317,102317,70.37,42,16679,51,5348,30-01-87,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
575539,45349,75463,62.28,42,23212,86,5348,3/3/1994,Self employed,13-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568664,58259,79557,75.42,42,23132,45,5222,6/6/1994,,11/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
594114,59947,89729,69.1,42,23212,86,5348,13-06-87,Self employed,21-10-18,3,811,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,38240,50000,50000,0,0,0,0,0,0,2300,0,0,0,0yrs 7mon,0yrs 7mon,0,0
636898,29484,85072,36.44,42,24712,49,5348,11/3/1992,Self employed,29-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
564393,54259,81933,68.35,42,23132,45,5348,24-11-84,Salaried,9/10/2018,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
547726,41210,64938,66.22,42,23212,86,5348,11/12/1976,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
575318,65669,108731,61.62,42,16679,51,5348,15-12-95,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
560318,57259,79489,74.22,42,23132,45,5348,18-10-85,Self employed,6/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
541065,58013,76962,77.96,42,23212,86,5228,10/6/1993,Self employed,27-09-18,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,13939,13939,13939,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
550546,41210,74237,57.92,42,23132,45,5348,1/1/1972,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
561739,42394,79489,55.35,42,23132,45,5238,1/1/1984,Self employed,8/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
572320,40394,89729,46.81,42,23212,86,5338,2/6/1984,Self employed,12/10/2018,3,811,1,1,0,1,0,0,407,K-High Risk,8,3,1,1028599,1335000,1335000,0,0,0,0,0,0,9280,0,0,1,4yrs 5mon,10yrs 2mon,0,0
568771,44349,63930,71.95,42,23212,86,5345,5/5/1986,Self employed,11/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
533297,30484,69699,45.91,42,23132,45,5348,17-11-80,Self employed,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
547936,54259,103595,54.06,42,16679,51,5351,28-03-96,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1,0,32657,35144,35144,0,3171,1,0,0yrs 3mon,0yrs 3mon,0,0
436947,21574,69354,33.16,42,23132,45,5348,22-10-80,Self employed,14-08-18,3,811,1,0,0,1,0,0,819,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,321003,0,0,0,0yrs 10mon,0yrs 11mon,0,0
467470,45349,63565,73.94,42,23132,45,5351,1/1/1985,Self employed,28-08-18,3,811,1,1,0,0,0,0,549,J-High Risk,24,5,1,673381,1252396,1252396,0,0,0,0,0,0,7215,0,1,5,0yrs 9mon,2yrs 10mon,0,0
517866,58013,75752,79.21,42,23132,45,5222,1/1/1967,Self employed,19-09-18,3,811,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,8326,14990,14990,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,0,0
437078,34439,63853,56.38,42,16679,51,5345,10/10/1985,Self employed,14-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
575836,40394,69774,60.19,42,23212,86,5348,5/6/1994,Self employed,13-10-18,3,811,1,0,0,1,0,0,710,D-Very Low Risk,6,2,0,44036,45206,45206,0,0,0,0,0,0,7109,0,2,0,0yrs 9mon,1yrs 6mon,9,0
458865,62213,91701,69.79,42,23212,86,5342,4/6/1983,Self employed,23-08-18,3,811,1,1,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
518395,53078,69699,78.91,42,23132,45,5342,1/1/1980,Self employed,19-09-18,3,811,1,1,0,0,0,0,701,E-Low Risk,5,1,0,-2424,0,0,0,0,0,0,0,0,0,0,0,0,3yrs 0mon,5yrs 3mon,0,0
547771,34439,67447,53.38,42,12534,49,5182,12/1/1982,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
467425,32484,60916,55.81,42,23132,45,5342,18-11-91,Self employed,28-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550541,46849,74668,64.28,42,16679,51,5348,1/1/1984,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550534,49303,68649,74.29,42,23212,86,5348,1/1/1970,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
566059,48349,85849,58.24,42,12534,49,5348,4/11/1991,Self employed,9/10/2018,3,811,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,0,0,0,217388,0,0,0,0yrs 11mon,1yrs 0mon,0,0
592772,58259,98624,60.84,42,23212,86,5348,18-08-90,Self employed,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
555034,42394,70181,62.7,42,12534,49,5348,27-10-87,Self employed,3/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
479239,48349,67911,73.63,42,23132,45,5222,18-07-60,Self employed,30-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
539860,57059,79629,74.09,42,23212,86,5347,18-11-96,Self employed,26-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
575102,53078,86180,63.82,42,12534,49,5345,2/12/1999,,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
592281,55759,104301,54.65,42,16679,51,5347,13-11-99,,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
591929,57259,85072,69.35,42,24712,49,5347,20-06-77,Self employed,20-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550583,37275,75752,51.48,42,23132,45,5182,2/1/1988,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
592095,58259,80726,74.33,42,23212,86,5348,7/2/2000,,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
533282,53078,68788,79.96,42,12534,49,5347,16-01-64,Salaried,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
498723,38275,70993,56.34,42,16679,51,5345,1/1/1975,Self employed,10/9/2018,3,811,1,1,0,0,0,0,631,G-Low Risk,2,2,1,191620,179000,179000,0,0,0,0,0,0,79000,0,0,0,3yrs 0mon,5yrs 6mon,0,0
500370,51303,71269,74.37,42,12534,49,5342,3/2/1985,Self employed,11/9/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
517517,54259,82150,68.17,42,12534,49,5345,2/7/1994,Self employed,19-09-18,3,811,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,96063,340000,340000,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0,0
564533,68382,101201,69.17,42,16679,51,5228,1/1/1976,Self employed,9/10/2018,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,40000,40000,40000,0,0,0,0,0,0,3820,0,1,0,0yrs 0mon,0yrs 0mon,2,0
456121,61913,91030,71.41,42,15383,48,5348,1/1/1977,Self employed,22-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
423517,32484,69354,49.02,42,23132,45,5348,12/7/1998,,6/8/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
528490,57513,101813,57.95,42,16679,51,5348,30-03-91,,22-09-18,3,811,1,1,0,0,0,0,300,M-Very High Risk,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
504131,55259,76962,74.06,42,23212,86,5182,15-04-87,Self employed,14-09-18,3,811,1,1,0,0,0,0,507,K-High Risk,18,1,1,36245,50000,50000,0,0,0,0,0,0,1047230,0,0,1,0yrs 9mon,2yrs 11mon,0,0
418482,48349,67911,73.63,42,23132,45,5342,12/10/1979,Self employed,1/8/2018,3,811,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,27722,43486,43486,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0,0
518171,56259,74237,78.13,42,23132,45,5348,12/1/1992,,19-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
521415,38439,76962,51.97,42,23212,86,5238,1/5/1991,Self employed,20-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548046,70317,102317,70.37,42,16679,51,5224,3/10/1993,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631621,49078,71709,71.12,42,12534,49,5348,11/8/1962,Self employed,27-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550430,33484,76962,45.48,42,23212,86,5345,27-04-90,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550421,41394,83259,51.65,42,12534,49,5348,24-03-69,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
478486,50078,70453,73.81,42,16679,51,5342,18-07-69,Self employed,30-08-18,3,811,1,0,0,0,1,0,677,F-Low Risk,1,1,0,56755,69200,69200,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
569916,56013,77920,74.44,42,23132,45,5222,7/5/1988,Self employed,11/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
560402,79686,138230,59.32,42,12534,49,5347,10/7/1993,Salaried,6/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
532968,32484,69284,49.07,42,12534,49,5347,12/10/1992,Self employed,24-09-18,3,811,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
607747,74579,113420,67.01,42,16679,51,5342,1/1/1994,Self employed,23-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
528743,51303,79629,66.56,42,23212,86,5348,16-10-92,Self employed,22-09-18,3,811,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
591680,57013,79557,74.16,42,23132,45,5224,15-11-91,Self employed,20-10-18,3,811,1,1,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
494837,40394,88410,47.51,42,23212,86,5342,2/5/1989,Self employed,7/9/2018,3,811,1,0,0,0,1,0,380,K-High Risk,1,1,1,309588,325000,325000,0,0,0,0,0,0,8446,0,0,1,1yrs 3mon,1yrs 3mon,0,0
527228,73217,108834,68.82,42,23649,51,5348,20-06-90,Self employed,21-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574986,51303,85072,62.3,42,24712,49,5182,12/1/1994,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
539792,50578,74668,69.64,42,16679,51,5348,7/11/1990,Self employed,26-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2,1
605760,51303,75738,69.98,42,23132,45,5345,29-11-91,Self employed,23-10-18,3,811,1,1,0,0,0,0,719,D-Very Low Risk,9,5,0,47310,106191,106191,0,0,0,0,0,0,0,0,4,0,0yrs 9mon,2yrs 2mon,0,0
618922,48349,75738,66.02,42,23132,45,5342,28-08-76,Self employed,25-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
533372,53303,69284,79.38,42,12534,49,5224,6/2/1967,Salaried,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
528415,50303,70181,74.09,42,12534,49,5347,24-04-92,Self employed,22-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
560274,54013,77920,71.87,42,23132,45,5342,21-10-95,Salaried,6/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614673,45145,82945,56.66,42,23212,86,5345,10/4/1963,Self employed,24-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
418282,38439,66397,60.24,42,12534,49,5347,2/3/1995,Self employed,1/8/2018,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
560855,51803,71336,75,42,23649,51,5351,8/11/1987,Self employed,6/10/2018,3,811,1,1,0,0,0,0,726,D-Very Low Risk,3,1,0,15016,18168,18168,0,0,0,0,0,0,38144,0,1,0,1yrs 0mon,1yrs 11mon,0,0
620175,55013,75752,75.25,42,23132,45,5348,21-04-97,Self employed,25-10-18,3,811,1,0,0,1,0,0,613,H-Medium Risk,2,2,0,1408580,1240000,1240000,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 4mon,0,1
522105,51303,68649,77.2,42,23212,86,5348,1/1/1978,Self employed,20-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
592468,47145,61619,79.52,42,23132,45,5182,6/3/1979,Self employed,20-10-18,3,811,1,0,0,1,0,0,456,K-High Risk,5,5,1,981353,706663,706663,0,0,0,0,0,0,17396,0,1,1,1yrs 0mon,1yrs 9mon,0,0
630073,44145,71986,63.9,42,23132,45,5228,1/1/1976,Self employed,27-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
481183,49303,67911,75.1,42,23132,45,5347,12/11/1992,Self employed,31-08-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
604520,44349,71255,64.56,42,23132,45,5345,3/2/1977,Self employed,23-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
605828,45349,63226,74.34,42,23132,45,5345,15-04-89,Self employed,23-10-18,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,14179,15490,15490,0,0,0,0,0,0,0,0,1,0,0yrs 1mon,0yrs 1mon,0,0
559886,51303,78907,67.17,42,23132,45,5182,6/7/1995,Self employed,6/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574969,60213,76688,80.85,42,23132,45,5573,16-04-74,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
461590,51303,73699,71.91,42,23212,86,5348,27-02-93,Self employed,24-08-18,3,811,1,0,0,0,1,0,737,C-Very Low Risk,1,1,0,12587,37148,37148,0,0,0,0,0,0,1897,0,0,0,1yrs 7mon,1yrs 7mon,0,1
555244,72816,97210,77.15,42,23212,86,5338,30-10-90,Salaried,3/10/2018,3,811,1,1,0,0,0,0,706,D-Very Low Risk,2,1,0,236283,260000,260000,0,0,0,0,0,0,10924,0,0,0,2yrs 3mon,3yrs 11mon,0,0
553616,42394,81701,53.85,42,23133,86,5573,5/3/1978,Self employed,30-09-18,3,811,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,44000,44000,44000,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
564612,48349,82945,60.28,42,16392,86,5348,6/3/1991,Salaried,9/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
467703,49078,67911,75.1,42,23132,45,5351,3/1/1990,Self employed,28-08-18,3,811,1,1,0,0,0,0,615,H-Medium Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3yrs 3mon,3yrs 8mon,0,0
602374,58947,76728,79.5,42,23132,45,5182,5/3/1989,Self employed,22-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619230,71123,98624,74.02,42,23212,86,5348,20-03-74,Self employed,25-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568825,47349,80210,61.09,42,23212,86,5342,2/3/1980,Self employed,11/10/2018,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
